"FieldName","ClassName","ModelClass","LineContent","LineNo","FilePath","RepoName"
"transaction.agreementdata.firsttransactionofagreement.transactionsource","SettlementValuesProvider","FirstTransactionOfAgreement",".agreementData().firstTransactionOfAgreement().transactionSource();","176","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionid","SettlementValuesProvider","Transaction",".filter( txn -> t.transactionId().equals( txn.transaction().transactionId() ) )","218","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype.refund_authorization","SettlementValuesProvider","Transaction",".transactionType() == Transaction.TransactionType.REFUND_AUTHORIZATION );","220","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype.refund.equals","SettlementValuesProvider","Transaction","Transaction.TransactionType.REFUND.equals( t.transactionType() ) ) {","226","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.walletprovider.apple_pay","SettlementValuesProvider","Transaction","if ( Transaction.WalletProvider.APPLE_PAY == t.walletProvider() ) {","229","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","Transaction.TransactionSource source ) {","317","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","Transaction.TransactionSource source = elavonCtx.request().transaction().transactionSource();","373","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.is_standing_authorization_transaction","SettlementValuesProvider","Transaction","if ( ElavonPredicates.IS_STANDING_AUTHORIZATION_TRANSACTION.identityPredicate()","375","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","EnumSet<Transaction.TransactionSource> transactionSources = EnumSet.of( TELEPHONE_ORDER,","382","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionfrequency","SettlementValuesProvider","Transaction",".contains( elavonCtx.request().transaction().transactionFrequency() ) ) {","394","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","SettlementValuesProvider","Transaction","|| (elavonCtx.request().transaction().credentialOnFile() == STORED ||","411","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","elavonCtx.request().transaction().transactionSource() == MERCHANT)","412","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionfrequency.single","SettlementValuesProvider","Transaction",".transactionFrequency() != Transaction.TransactionFrequency.SINGLE) ) {","414","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.walletprovider.android_pay","SettlementValuesProvider","Transaction","Transaction.WalletProvider.ANDROID_PAY == elavonCtx.request().transaction()","419","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","if ( elavonCtx.request().transaction().transactionSource() == CALL_CENTRE ) {","423","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","switch ( elavonCtx.request().transaction().transactionSource() ) {","427","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","Transaction.TransactionSource source = elavonCtx.request().transaction().transactionSource();","449","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionfrequency","SettlementValuesProvider","Transaction","Transaction.TransactionFrequency frequency = elavonCtx.request().transaction()","450","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.cardtype.mc.equals","SettlementValuesProvider","Transaction","&& Transaction.CardType.MC.equals( elavonCtx.request().transaction().cardType() ) ) {","460","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype.refund","SettlementValuesProvider","Transaction","Transaction.TransactionType.REFUND","462","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype","SettlementValuesProvider","Transaction",".equals( elavonCtx.request().transaction().transactionType() ) ) {","463","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","SettlementValuesProvider","Transaction",".contains( elavonCtx.request().transaction().credentialOnFile() ) )","467","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","SettlementValuesProvider","Transaction","|| (elavonCtx.request().transaction().credentialOnFile() == STORED","472","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionfrequency.single","SettlementValuesProvider","Transaction","&& !(frequency == Transaction.TransactionFrequency.SINGLE) ) {","474","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","EnumSet<Transaction.TransactionSource> transactionSource = EnumSet.of( MAIL_ORDER, MOTO,","478","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.financialnetworkdate","SettlementValuesProvider","Transaction","String banketnetDate = elavonCtx.request().transaction().financialNetworkDate();","514","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.authenticationtoken","SettlementValuesProvider","Transaction","if ( StringUtils.isNotEmpty( elavonCtx.request().transaction().authenticationToken() ) ) {","556","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.cardtype.mc","SettlementValuesProvider","Transaction","&& tx.cardType() == Transaction.CardType.MC","595","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype.capture.equals","SettlementValuesProvider","Transaction","if ( (Transaction.TransactionType.CAPTURE.equals( tx.transactionType() )","613","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.paymenttype.scheme_token","SettlementValuesProvider","Transaction","&& t.paymentType() == Transaction.PaymentType.SCHEME_TOKEN","632","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.cardtype.mc","SettlementValuesProvider","Transaction","t.cardType() == Transaction.CardType.MC;","634","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","SettlementValuesProvider","Transaction","if ( Transaction.AuthenticationVersion.threeDS2 == elavonCtx.request().transaction()","649","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.authenticationtransactionid","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().authenticationTransactionId();","651","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.authenticationtoken","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().authenticationToken();","658","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().credentialOnFile() == STORED ||","669","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","elavonCtx.request().transaction().transactionSource() == MERCHANT;","670","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().credentialOnFile() == TO_BE_STORED ||","675","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","SettlementValuesProvider","Transaction","elavonCtx.request().transaction().transactionSource() == INTERNET;","676","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.financialnetworktransactionid","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().financialNetworkTransactionId();","690","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.financialnetworktransactionid","SettlementValuesProvider","Transaction","String transactionId = elavonCtx.request().transaction().financialNetworkTransactionId();","732","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.associatedtransaction.returnaci","SettlementValuesProvider","AssociatedTransaction",".isEmpty( elavonCtx.request().transaction().associatedTransaction().returnAci() ) &&","734","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.associatedtransaction.returnaci","SettlementValuesProvider","AssociatedTransaction","String aci = elavonCtx.request().transaction().associatedTransaction().returnAci();","744","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
